date,oblast,precip_mm,ndvi,temp_c,vhi,spi,temp_anomaly,drought_risk
2016-02-01,Kustanayskaya,11.5202589844724,-0.039000400395276434,-6.369852858667457,0.0,-0.02138079754649075,1.5232936591397883,43.217633698651504
2016-03-01,Kustanayskaya,19.334303142975077,0.011095628175385544,-0.985430223734511,9.728421642121369,1.6165472526924793,1.146340171125311,38.40131168540208
2016-04-01,Kustanayskaya,23.030698422126324,0.2679091194162333,8.897328923099053,59.60043739786445,0.6087306773559994,0.8958142591540026,17.95145355916223
2016-05-01,Kustanayskaya,17.91622917779969,0.38859758109896214,14.803154231807298,83.03758952525274,0.25842887823326793,-0.24944788194109824,6.784964189898904
2016-06-01,Kustanayskaya,39.84827837444811,0.4477487892531577,19.279693160543843,94.52448599157073,2.527029497646319,-0.9666672045547786,2.1902056033717088
2016-07-01,Kustanayskaya,17.016354888192858,0.45563755732874167,21.667780692356473,96.05644898875593,0.4237064802030828,-1.1991371920844336,1.5774204044976274
2016-08-01,Kustanayskaya,7.220632956664868,0.3426462460971076,23.586613030247634,74.1140485845601,-0.9955867083948047,1.448963394145043,21.217001021624483
2016-09-01,Kustanayskaya,16.090462374949198,0.29812651953643965,14.477696427619435,65.46851951306458,1.1664224074886065,0.629078532314669,15.070749259403506
2016-10-01,Kustanayskaya,17.271483329234812,0.1906280467143459,2.225036153557312,44.59280342666199,-0.21250380893975884,-1.8480819383186662,23.86290910085328
2016-11-01,Kustanayskaya,12.36562164180568,0.06759383981816788,-7.646069602048726,20.700118213068418,-0.7704200484075191,-1.362885485833444,37.88331310203279
2016-12-01,Kustanayskaya,20.293298923651832,0.007818809947706406,-12.523344817376369,9.092078397496973,0.3435545146800954,-0.8454608046465021,36.36316864100121
2017-01-01,Kustanayskaya,12.067979343447906,-0.021831169888151647,-10.51555348654415,3.3341867291632314,-0.2740419129884915,0.9610365385685492,42.78073368937974
2017-02-01,Kustanayskaya,10.668667932765628,-0.022389041582678765,-13.077056019286204,3.2258505751523536,-0.6553482942352301,-0.9203858568149372,43.952446123820906
2017-03-01,Kustanayskaya,4.395606899464074,-0.0037739420689663654,-4.930285779746384,6.840818510664485,-1.0021885152971628,-0.30059139661325524,45.28118071811151
2017-04-01,Kustanayskaya,16.489951620842632,0.2534085416902772,6.36241202852699,56.78449094068224,-0.3340509892963252,-0.6554468186594129,19.958611538097706
2017-05-01,Kustanayskaya,19.50868610641532,0.368519947091205,14.42697945960532,79.13860402127918,0.4953683738856024,-0.4100003825658673,8.344558391488329
2017-06-01,Kustanayskaya,13.892561881342607,0.43722909092699686,20.369811153522562,92.48160826683338,-0.37792566811420714,-0.22713085959372453,6.030762038180306
2017-07-01,Kustanayskaya,13.343840891567728,0.42918268784784497,22.163868201893365,90.91903326658084,-0.28885695674631434,-0.8129811436114343,5.943242347338179
2017-08-01,Kustanayskaya,19.96752027887983,0.32142023298483463,22.053920304764745,69.99205306457351,1.4239771921379683,0.5372554989555529,13.077689772081701
2017-09-01,Kustanayskaya,10.185814094765254,0.26140740412543084,14.319515391496054,58.33783376339199,-0.23631902909103478,0.49015561305737154,19.535729953486225
2017-10-01,Kustanayskaya,37.27594279093296,0.21792467528446433,3.858962521480123,49.89368494791706,1.858837189304531,-0.8578938500686843,20.04252602083318
2017-11-01,Kustanayskaya,16.571121581961748,0.1978391583090662,-0.13522673735269564,45.993168607364424,-0.2330641320112379,1.36822281406338,26.203691241270896
2017-12-01,Kustanayskaya,22.04660521539567,0.009277811545170647,-10.11346417390854,9.375409893458574,0.5386165701568351,0.025837278570049988,36.301510599756675
2018-01-01,Kustanayskaya,10.940558976004054,-0.009586513080889961,-17.421669895966374,5.712043570970347,-0.6729234820719094,-1.676362173175341,43.09857042818714
2018-02-01,Kustanayskaya,9.304684863777656,-0.012886006634716654,-11.660067099088451,5.071296880804856,-1.6707663520448328,-0.4041249481021887,51.337612064036726
2018-03-01,Kustanayskaya,15.956455130344752,-0.016699819315919504,-7.828144852922492,4.330671747727156,1.0244144945643991,-1.3634956556668187,38.26773130090914
2018-04-01,Kustanayskaya,28.618371631529545,0.21414473475446857,5.240378221242395,49.15963763304712,1.414136546305982,-1.342083677231941,20.336144946781154
2018-05-01,Kustanayskaya,11.853727674584638,0.32411517720329264,12.735034287135136,70.51539901448601,-0.6436024563360379,-1.132127565018817,16.9426600448939
2018-06-01,Kustanayskaya,10.359702808853209,0.4152815471152303,18.673270923603752,88.21949475600633,-0.7733220816656526,-1.3780642161611507,10.898778750922691
2018-07-01,Kustanayskaya,9.451605662271094,0.41337772411008145,24.161389754347965,87.84978095923431,-1.044052039719945,0.7418957976677272,14.696295529401292
2018-08-01,Kustanayskaya,12.91698134525864,0.32900882070327914,19.84345525697313,71.46572239724566,0.0856716864981512,-0.7776189064652015,11.413711041101738
2018-09-01,Kustanayskaya,11.855781283242932,0.2658819186288919,14.495721523548013,59.20676419511386,0.16040776340354998,0.6449091211618541,17.607112564278165
2018-10-01,Kustanayskaya,19.25278162332983,0.23130462091486115,6.719457751041489,52.4920097324368,-0.007352332881724532,0.8756165200518431,20.813247810182762
2018-11-01,Kustanayskaya,18.283963048030902,0.1442830043777849,-3.7034217716671947,35.592806306409756,-0.01420656246220988,0.07074831627126668,26.018026609676312
2018-12-01,Kustanayskaya,12.906671993543268,-0.0023398055456887563,-13.194304100269107,7.119321321942848,-0.4782360867747977,-1.08804773055315,40.978160165421244
2019-01-01,Kustanayskaya,9.949789743459387,-0.017987309715415102,-12.210100303805007,4.080646948878897,-1.0234578501648044,0.31390067698127067,47.18320537572942
2019-02-01,Kustanayskaya,12.1083007084452,-0.021885287822455524,-12.680177406929033,3.323677271660704,0.41638723553511,-0.7757884572561793,38.67052909133572
2019-03-01,Kustanayskaya,15.212748695935977,0.04790276096543187,-1.4721277890596411,16.876199967783364,0.8940436369658803,0.9678246180939152,35.185169249074484
2019-04-01,Kustanayskaya,20.005602895557093,0.25176914703406367,6.203161027288502,56.46612793050889,0.1726941376505189,-0.7529016426629377,17.413548827796443
2019-05-01,Kustanayskaya,8.167830656234376,0.3224007210060259,15.948209597279629,70.18245939332557,-1.1920220492688092,0.23926512027395316,21.941722877368154
2019-06-01,Kustanayskaya,15.040298018491884,0.3584696435854093,20.137179718275377,77.18688064269321,-0.2494714209957563,-0.3849480889705688,11.121019110888765
2019-07-01,Kustanayskaya,13.680240327173388,0.3351734226989472,25.02070901758475,72.66286015807891,-0.22358669821407043,1.410792564244288,15.545134650969576
2019-08-01,Kustanayskaya,8.634925956065441,0.273770369731761,20.70205741316488,60.73866563763482,-0.7271311866956276,-0.2668874652494731,21.521583238511095
2019-09-01,Kustanayskaya,12.666714236425545,0.2755926786439978,11.94757407424055,61.092549767100856,0.353057554168346,-1.5930082109746841,15.56298009315966
2019-10-01,Kustanayskaya,12.680328488166754,0.25624132632090496,7.691602373509511,57.334604873749726,-0.6878901731552075,1.4647532425639227,25.498785920869615
2019-11-01,Kustanayskaya,13.01553383770518,0.1228506963532676,-6.245625412132199,31.430749249686656,-0.6873778016891099,-0.8536530575261979,32.92672271363821
2019-12-01,Kustanayskaya,18.897560501956235,-0.017296493886356845,-8.056791745565022,4.2148002511242195,0.1882732573630875,0.7694320908182527,39.85294408118682
2020-01-01,Kustanayskaya,13.891801878175311,-0.029709395914499493,-7.79522063376038,1.804270950148147,0.371226893030302,1.999913084532641,43.278117789006025
2020-02-01,Kustanayskaya,10.154435062813839,-0.03866078619322318,-6.2819367485298585,0.06595153842517398,-1.0381692792902197,1.5553247147558,51.38962304846329
